,mz,rt,mzmin,mzmax,rtmin,rtmax,npeaks,Average Value(non-missing),Common Name,Classification Rate,id,Proportion Missing,Imputed
3936,759.846044322753,689.933624267578,759.786365420154,759.9208045797631,682.078308105469,700.129516601562,56,26841.27740543281,nan,nan,3936,0.07627118644067797,knn
3937,760.347341666176,689.779022216797,760.161526781205,760.3970368421831,681.4969482421881,699.667358398438,48,20303.7410254801,nan,nan,3937,0.1016949152542373,knn
3954,763.7770844396069,714.157928466797,763.671142823533,763.779314451848,711.2443237304691,724.602294921875,30,12782.857093095121,nan,nan,3954,0.01694915254237288,knn
3956,763.9777049916099,714.212768554688,763.9755012953771,763.989902242875,711.2443237304691,725.098754882812,33,12680.67915708919,nan,nan,3956,0.01694915254237288,knn
3957,764.179431228099,714.250885009766,764.175814701067,764.3949360489411,711.0830688476559,735.077880859375,40,8409.9988952932,nan,nan,3957,0.03389830508474576,knn
3971,769.407104917652,745.8430786132809,769.39329338104,769.4164659329491,742.1443481445309,751.779296875,73,22614.712704100424,nan,nan,3971,0.0,no
3975,769.740670590365,746.270111083984,769.529262942279,769.744024925094,733.5497436523441,750.0249633789059,60,18806.660378154407,nan,nan,3975,0.0,no
3983,771.364729802456,676.836364746094,771.354956923774,771.3781750712669,666.5296630859381,678.578918457031,23,9875.026842012683,nan,nan,3983,0.07627118644067797,knn
3987,773.316877940193,677.8489990234381,773.314754203223,773.369010625195,671.4471435546881,679.921081542969,47,36586.77465539065,nan,nan,3987,0.1271186440677966,knn
3991,773.817261937427,677.831359863281,773.815250982654,773.819644422129,671.4471435546881,679.921081542969,37,25088.420384641548,nan,nan,3991,0.07627118644067797,knn
3992,774.31972933785,677.831359863281,774.31694477466,774.445976578119,671.4471435546881,691.9529418945309,23,11710.51860233572,nan,nan,3992,0.1016949152542373,knn
4055,791.8025572090629,729.0924682617191,791.800196947195,791.877053263813,722.66064453125,750.6181640625,97,110688.76523838018,nan,nan,4055,0.0,no
4056,792.00213465241,729.53955078125,791.906235105163,792.1269157101781,722.760375976562,745.4262084960941,101,143628.78042386443,nan,nan,4056,0.00847457627118644,knn
4058,792.202440953072,729.633178710938,792.1646852592211,792.3843780016119,722.3222045898441,753.751586914062,104,125751.40739157013,nan,nan,4058,0.0,no
4097,805.059217062771,892.78173828125,804.933573683962,805.113797382984,878.5227661132809,914.7901000976559,103,81446.10071922379,nan,nan,4097,0.0,no
4098,805.185241702392,892.454345703125,805.181277074686,805.3105296116851,882.062866210938,903.1395874023441,67,59011.02098963366,nan,nan,4098,0.0,no
4117,811.3951936498461,734.988037109375,811.31149598961,811.4209733401891,718.3062133789059,750.305541992188,81,43933.41289672407,nan,nan,4117,0.0,no
4121,811.5944659385331,736.938934326172,811.585615685795,811.7583373940249,722.24658203125,751.2992553710941,88,51659.617899222794,nan,nan,4121,0.0,no
4130,814.359922302936,677.397766113281,814.3581231032091,814.449831411633,660.634582519531,698.6436157226559,39,29060.6557517219,nan,nan,4130,0.07627118644067797,knn
4133,814.855770338203,677.817718505859,814.727869675791,814.8615345924111,664.4293212890619,701.2018432617191,40,31532.848952514174,nan,nan,4133,0.00847457627118644,knn
4155,825.213096827079,738.448394775391,825.083387159469,825.215673407589,729.197631835938,758.159912109375,36,24789.57694554222,nan,nan,4155,0.01694915254237288,knn
4166,829.451431439232,892.389801025391,829.3276921441991,829.454376707621,880.0745239257809,904.2239379882809,50,116138.50624961553,nan,nan,4166,0.0,no
4184,834.558990138896,1213.37426757812,834.556892179776,834.5609974879519,1212.61889648438,1214.42517089844,19,8955.303495531094,nan,nan,4184,0.01694915254237288,knn
4212,839.515400989434,1212.86657714844,839.5126072914951,839.5240334043671,1206.64819335938,1213.92199707031,37,14281.291136471611,nan,nan,4212,0.2033898305084746,knn
4222,842.915854361304,733.752227783203,842.773119569367,843.018981018026,702.2055053710941,749.750854492188,180,93466.60350303721,nan,nan,4222,0.01694915254237288,knn
4253,858.324699124906,718.617065429688,858.2314121339481,858.345174112604,697.7140502929691,721.0864868164059,56,29440.884253097916,nan,nan,4253,0.059322033898305086,knn
4262,864.41083763341,707.005859375,864.389110462318,864.470894933934,692.3571166992191,730.0560913085941,105,202324.56317068715,nan,nan,4262,0.0423728813559322,knn
4268,865.414358971661,707.0737915039059,865.412452838573,865.633821165392,699.109008789062,733.452026367188,84,91285.79589451724,nan,nan,4268,0.025423728813559324,knn
4272,866.4160796499631,707.05810546875,866.414868319485,866.430683850076,699.109008789062,731.5338745117191,36,26244.704815311874,nan,nan,4272,0.07627118644067797,knn
4278,867.418203727437,707.109527587891,867.4170219748551,867.419392850224,706.0128784179691,707.8912963867191,14,4714.323065369277,nan,nan,4278,0.07627118644067797,knn
4282,868.111301398455,733.500885009766,867.9956952412899,868.113553106057,725.214111328125,736.46923828125,34,10409.273435451825,nan,nan,4282,0.059322033898305086,knn
4283,868.375541612941,1008.8436279296901,868.37379116101,868.378010125655,1001.65454101562,1011.8046875,114,24187.562208241954,nan,nan,4283,0.0,no
4284,868.4438119279461,734.0130004882809,868.439301697999,868.4500352213721,733.007446289062,737.329223632812,61,24301.17858188095,nan,nan,4284,0.025423728813559324,knn
4286,868.774906267373,734.9990234375,868.768157144671,868.780472568096,733.007446289062,738.298217773438,61,28562.766234775754,nan,nan,4286,0.025423728813559324,knn
4287,869.1052314011349,735.9683227539059,869.096776247873,869.113209192404,732.515014648438,738.782958984375,53,21628.415750371892,nan,nan,4287,0.025423728813559324,knn
4289,869.440104710534,736.472534179688,869.3278020801899,869.445604809013,729.0480346679691,754.76953125,35,14701.178471798332,nan,nan,4289,0.0,no
4307,882.343715412317,924.025482177734,882.3381394468919,882.450474405461,916.2407836914059,932.197998046875,82,36066.04065173843,nan,nan,4307,0.0,no
4310,886.392191303895,706.782257080078,886.3910007926511,886.394765653051,699.109008789062,707.912353515625,30,17575.68808452998,nan,nan,4310,0.17796610169491525,knn
4313,887.395348585053,706.8746948242191,887.3817923547721,887.432696689187,687.848022460938,707.7631225585941,25,9695.007388600823,nan,nan,4313,0.1864406779661017,knn
4315,887.8512425444541,917.675048828125,887.844612348872,887.955348174262,912.6591186523441,925.834106445312,39,10850.770378857933,nan,nan,4315,0.00847457627118644,knn
4317,890.233589459173,609.3355712890619,890.230378670851,890.397788392708,605.4349365234381,616.700500488281,80,29535.844230641313,nan,nan,4317,0.00847457627118644,knn
4360,942.4686751028529,710.2654418945309,942.467027275815,942.473266026591,707.9583129882809,712.188232421875,40,32573.97129732429,nan,nan,4360,0.059322033898305086,knn
4361,943.470176100029,710.14697265625,943.412863492431,943.475540919368,703.0643920898441,712.188232421875,40,18309.192532443783,nan,nan,4361,0.059322033898305086,knn
4362,944.359146532384,137.356918334961,944.35687217545,944.3653156315089,123.93932342529301,142.01071166992202,95,70191.5385740646,nan,nan,4362,0.03389830508474576,knn
4363,944.363131099263,694.550048828125,944.3615874725259,944.3642711195199,693.267211914062,695.464233398438,15,6376.190032554824,nan,nan,4363,0.17796610169491525,knn
4364,945.351217525691,139.340293884277,945.343430172081,945.3579644344479,128.687088012695,148.312240600586,70,89254.33714114972,nan,nan,4364,0.0,no
4371,951.404965549139,666.101989746094,951.4027771592081,951.4063769173171,661.458068847656,668.46875,19,6675.324315221936,nan,nan,4371,0.17796610169491525,knn
4390,966.340844179088,136.626441955566,966.3384595988169,966.3420636687309,127.303184509277,139.946594238281,40,25186.86330939654,nan,nan,4390,0.025423728813559324,knn
4394,971.3736368868599,711.305999755859,971.371994141054,971.466660024857,697.261474609375,726.731811523438,52,36086.054712643345,nan,nan,4394,0.11016949152542373,knn
4397,972.158759409259,920.043090820312,972.046277708925,972.2724446699091,913.6791381835941,929.188598632812,95,17547.857079313264,nan,nan,4397,0.0,no
4398,972.369678561409,712.363677978516,972.3238865021859,972.4449406980369,694.101806640625,721.56298828125,38,30524.145830783575,nan,nan,4398,0.03389830508474576,knn
4400,973.3576173210159,720.182495117188,973.3501390436411,973.480646716435,704.368041992188,722.668701171875,29,14033.784939166804,nan,nan,4400,0.0423728813559322,knn
4410,986.387877182158,921.240814208984,986.2730515445779,986.506674750576,912.6591186523441,928.32177734375,142,34523.56364894654,nan,nan,4410,0.0,no
4411,986.6099110413691,919.00146484375,986.601252339801,986.745118001969,912.1494750976559,926.30712890625,43,14853.984794723074,nan,nan,4411,0.00847457627118644,knn
4412,988.503863152967,712.7327270507809,988.5001468770171,988.506048139858,705.2985229492191,717.829467773438,23,11466.777189710923,nan,nan,4412,0.2627118644067797,knn
4413,988.751456178379,713.727905273438,988.7480997944999,988.7538053542739,707.05322265625,715.9122924804691,27,15990.55553357179,nan,nan,4413,0.1016949152542373,knn
4414,989.0002799664619,714.716064453125,988.836980974577,989.003529961189,708.239868164062,717.829467773438,29,18049.28439380716,nan,nan,4414,0.11016949152542373,knn
4415,989.251117774313,715.2999877929691,989.2474552752831,989.2544045661099,708.8389282226559,717.60986328125,25,15427.44369473266,nan,nan,4415,0.0,no
4420,992.004814498889,734.229339599609,991.795748200274,992.0102890241451,727.5352172851559,745.34814453125,20,7587.035610214638,nan,nan,4420,0.288135593220339,knn
4422,992.246730471526,736.47998046875,992.126342879993,992.25971546893,731.726806640625,754.2454223632809,31,11414.914766445756,nan,nan,4422,0.0,no
4423,992.5002497359441,737.4251098632809,992.4816759506559,992.509746470015,727.5352172851559,751.9071655273441,31,13208.298426454747,nan,nan,4423,0.17796610169491525,knn
4425,992.7427045137401,739.078094482422,992.7325875264211,992.758862613726,721.55615234375,755.2393188476559,28,9396.78946858987,nan,nan,4425,0.0423728813559322,knn
4452,1002.6707667277301,1084.27038574219,1002.6615871947699,1002.6806413079302,1083.1630859375,1085.18994140625,42,14356.655680897737,nan,nan,4452,0.0,no
4477,1014.2420071168401,732.515014648438,1014.1126703128801,1014.2443605432599,724.1223754882809,755.15966796875,41,14137.523394409802,nan,nan,4477,0.01694915254237288,knn
4483,1015.3999712062401,709.264373779297,1015.3976086573401,1015.41514239221,702.4362182617191,710.6320190429691,20,8244.33563336292,nan,nan,4483,0.13559322033898305,knn
4500,1020.51112647291,661.662292480469,1020.50815759384,1020.5137273992099,650.762390136719,665.208984375,36,25657.53103303326,nan,nan,4500,0.06779661016949153,knn
4502,1021.5139689813699,661.6954345703119,1021.47005914845,1021.5162302003,650.762390136719,669.030700683594,32,15487.722190648856,nan,nan,4502,0.1271186440677966,knn
4547,1050.47413853335,705.686767578125,1050.3491317927699,1050.4783562810499,698.0245971679691,707.9343872070309,89,204983.8678562345,nan,nan,4547,0.0423728813559322,knn
4549,1051.47728239985,705.521270751953,1051.47440824764,1051.54152177569,692.7511596679691,707.9343872070309,92,122573.33911049744,nan,nan,4549,0.00847457627118644,knn
4550,1052.48012741006,705.493041992188,1052.4766767473,1052.54086891937,688.8703002929691,706.7910766601559,47,36873.57720954507,nan,nan,4550,0.0423728813559322,knn
4553,1053.4828207556698,705.2938842773441,1053.4810144719802,1053.5220364392599,688.8703002929691,706.7665405273441,24,7982.17803439688,nan,nan,4553,0.06779661016949153,knn
4563,1062.65830370691,1066.53271484375,1062.65533477834,1062.66081082651,1054.89636230469,1068.29663085938,93,33402.31011032462,nan,nan,4563,0.0,no
4600,1083.3079008223199,939.1754760742191,1083.18266846703,1083.31535141218,931.3984985351559,951.4413452148441,95,91652.94161517099,nan,nan,4600,0.0,no
4601,1083.4354642461801,936.9443969726559,1083.427405506,1083.56331842388,931.3984985351559,946.0025024414059,59,52832.414977778564,nan,nan,4601,0.0,no
4612,1091.4275706508802,664.1700439453119,1091.42513768995,1091.5001947932499,636.180358886719,666.988708496094,89,72419.54722233884,nan,nan,4612,0.0847457627118644,knn
4617,1093.4306850328999,918.25146484375,1093.28831923601,1093.43718697091,912.63134765625,928.776733398438,106,63375.50567608114,nan,nan,4617,0.0,no
4618,1093.4163862196,667.064270019531,1093.40836357415,1093.49313817752,655.309265136719,669.293518066406,75,51104.78284390002,nan,nan,4618,0.01694915254237288,knn
4619,1093.55969006827,920.9108276367191,1093.5511498731598,1093.68480514711,901.4790649414059,928.3671875,159,64353.23316263761,nan,nan,4619,0.0,no
4621,1093.80576940704,918.8895874023441,1093.79502096348,1093.9353373439599,913.1693725585941,927.426147460938,91,31987.51996857527,nan,nan,4621,0.0,no
4631,1104.4388088814999,904.293579101562,1104.42979403593,1104.5629316102302,898.7660522460941,926.94580078125,75,54194.17232115808,nan,nan,4631,0.0,no
4634,1107.49545346116,706.464019775391,1107.49300143381,1107.6210047895402,696.588623046875,708.4644165039059,62,56020.78538616017,nan,nan,4634,0.025423728813559324,knn
4635,1108.49840480982,706.6741333007809,1108.4957995999,1108.53515813341,699.109008789062,708.4644165039059,40,30513.039264115254,nan,nan,4635,0.0423728813559322,knn
4637,1109.50095344851,706.610595703125,1109.49833692381,1109.56153220612,698.564819335938,708.261840820312,28,10057.42594211329,nan,nan,4637,0.06779661016949153,knn
4638,1109.6822763140199,921.476287841797,1109.55889025601,1109.69197824196,912.6591186523441,928.287963867188,142,72859.05345136451,nan,nan,4638,0.0,no
4643,1115.4304019501599,900.3174438476559,1115.2886855692698,1115.43627507205,893.8494262695309,926.30712890625,108,64509.94633951908,nan,nan,4643,0.00847457627118644,knn
4666,1194.52739049143,704.532501220703,1194.5224055884698,1194.5810329866301,696.95068359375,718.734008789062,64,64693.24265695345,nan,nan,4666,0.01694915254237288,knn
4667,1195.5305025088498,704.5960083007809,1195.52711009197,1195.53404064829,696.95068359375,706.500366210938,42,38066.582278500486,nan,nan,4667,0.025423728813559324,knn
4668,1196.5332903681099,704.412963867188,1196.52944373665,1196.5361751052098,696.418090820312,705.768920898438,29,13284.031463427464,nan,nan,4668,0.0423728813559322,knn
4672,1204.57251958551,774.7401733398441,1204.57117406359,1204.6923100322,772.3388061523441,776.1382446289059,14,4790.27789803918,nan,nan,4672,0.03389830508474576,knn
4674,1207.57792961928,662.6356201171881,1207.57640418737,1207.5800698201801,658.1942138671881,665.399719238281,16,7764.71539890131,nan,nan,4674,0.1440677966101695,knn
4680,1227.1984627575698,925.491577148438,1227.1906075699,1227.38035269943,909.2249145507809,936.851440429688,50,23839.21439700835,nan,nan,4680,0.0,no
4750,1267.9310825909802,920.7500610351559,1267.9240329365598,1268.09276361852,912.6591186523441,935.3233032226559,114,63759.45919677911,nan,nan,4750,0.0,no
4751,1268.2146088644802,918.5923461914059,1268.2054591848,1268.35671938514,912.6591186523441,935.3233032226559,46,33524.48576428955,nan,nan,4751,0.0,no
4758,1276.92501384863,894.9047241210941,1276.9173189087899,1277.07256294822,891.0061645507809,913.5195922851559,55,14984.549280120656,nan,nan,4758,0.025423728813559324,knn
4763,1302.15603815709,735.4714965820309,1302.1528096237,1302.16172332371,733.4920043945309,737.842163085938,25,9595.275608984395,nan,nan,4763,0.025423728813559324,knn
4764,1302.65308813324,736.9529418945309,1302.63976616322,1302.65760746074,734.5020141601559,738.782958984375,39,12485.078828510394,nan,nan,4764,0.059322033898305086,knn
4765,1303.14857969246,737.9467163085941,1303.13205528209,1303.15496460545,735.5050659179691,739.528686523438,30,11380.284957061918,nan,nan,4765,0.025423728813559324,knn
4766,1309.55412449232,706.45166015625,1309.55020680017,1309.57337306001,698.564819335938,709.5027465820309,91,140570.79080606895,nan,nan,4766,0.00847457627118644,knn
4768,1310.55701814067,706.38232421875,1310.55235991107,1310.58034744683,698.564819335938,709.5027465820309,85,93284.387077551,nan,nan,4768,0.0,no
4769,1311.55957799894,706.208862304688,1311.5564332877802,1311.56253314518,698.564819335938,708.224731445312,50,33174.96333790576,nan,nan,4769,0.0,no
4770,1312.56173128818,706.2085571289059,1312.55870940938,1312.56330382483,698.0245971679691,707.7631225585941,25,8665.350233329107,nan,nan,4770,0.0,no
4773,1325.527490187,724.105834960938,1325.52496621465,1325.60077548834,720.9301147460941,741.895629882812,75,56324.34772914039,nan,nan,4773,0.06779661016949153,knn
4774,1326.5212231400099,725.1552734375,1326.51552489702,1326.52828497057,722.9684448242191,727.5048217773441,77,74941.98269357762,nan,nan,4774,0.00847457627118644,knn
4775,1327.5185865744302,726.015533447266,1327.5096381011301,1327.52780489306,723.6560668945309,727.5078735351559,70,46626.29070828048,nan,nan,4775,0.0,no
4782,1347.07071311511,864.5508422851559,1346.92706537325,1347.07906985851,860.5264282226559,873.080932617188,59,20628.477170230868,nan,nan,4782,0.0,no
4783,1347.21842173725,865.156372070312,1347.20864624833,1347.36073110866,860.5264282226559,872.5817260742191,58,14352.717950820797,nan,nan,4783,0.00847457627118644,knn
4784,1348.50257975641,725.1138305664059,1348.49772637515,1348.57463060525,722.9684448242191,741.884033203125,35,12088.742239189667,nan,nan,4784,0.03389830508474576,knn
4788,1396.56284908172,735.0022583007809,1396.5570569589802,1396.69007926178,733.3042602539059,740.96875,43,73655.02403096903,nan,nan,4788,0.03389830508474576,knn
4789,1397.06322587439,735.4546508789059,1397.0540441668,1397.069693604,734.2276000976559,737.4707641601559,31,26728.15430175512,nan,nan,4789,0.0423728813559322,knn
4790,1397.5515902351099,737.022674560547,1397.53844719576,1397.56298200262,734.2573852539059,739.843872070312,70,181541.49051095932,nan,nan,4790,0.00847457627118644,knn
4791,1398.0544556289499,736.515625,1398.0447908023998,1398.11112913452,735.0049438476559,750.739135742188,35,41247.17670845654,nan,nan,4791,0.00847457627118644,knn
4792,1398.5481373768,737.95751953125,1398.53500912439,1398.6313932690198,734.7373046875,762.897094726562,75,140236.7924848901,nan,nan,4792,0.01694915254237288,knn
4793,1399.0523199945198,737.435546875,1399.0390745862699,1399.11608987841,735.822998046875,750.739135742188,32,19122.074500201335,nan,nan,4793,0.03389830508474576,knn
4794,1399.5477631905098,737.975982666016,1399.5351766795002,1399.6152256994699,734.7373046875,750.739135742188,58,56414.35362274768,nan,nan,4794,0.0,no
4795,1400.04755556391,737.9148559570309,1400.03738060418,1400.06083347604,736.865844726562,741.1625366210941,15,4403.095050622834,nan,nan,4795,0.00847457627118644,knn
4796,1400.54854122004,738.450897216797,1400.5386972118201,1400.5732005359698,736.614868164062,742.452270507812,34,18419.32244762644,nan,nan,4796,0.0,no
4797,1401.54617561463,738.8403930664059,1401.5406392260097,1401.6752044835598,737.35107421875,742.452270507812,15,5846.070867208644,nan,nan,4797,0.01694915254237288,knn
4798,1405.5652783507699,735.943817138672,1405.5524989722699,1405.5728847115697,734.5089721679691,738.4929809570309,24,8093.3272421853235,nan,nan,4798,0.025423728813559324,knn
4799,1406.07404621592,735.977172851562,1406.05728657728,1406.0816418698498,734.3491821289059,738.1444702148441,23,7270.943451169978,nan,nan,4799,0.0,no
4800,1406.56496530099,736.929565429688,1406.54998866699,1406.57490803494,735.2269897460941,739.843872070312,27,8557.048668575042,nan,nan,4800,0.01694915254237288,knn
4801,1407.0643130716298,737.4768676757809,1407.0539009226002,1407.0736378846302,736.3796997070309,741.1625366210941,19,5532.488738194921,nan,nan,4801,0.00847457627118644,knn
4802,1407.5582897016,736.444702148438,1407.55263383148,1407.5649372798498,734.5089721679691,740.507690429688,21,6243.455297656264,nan,nan,4802,0.059322033898305086,knn
4803,1408.05308400667,735.9469604492191,1408.04986640318,1408.0581823059601,734.5089721679691,739.1724243164059,25,9336.73730544861,nan,nan,4803,0.06779661016949153,knn
4804,1408.54906684952,736.4360961914059,1408.5374541201502,1408.55504727513,734.903930664062,739.1724243164059,32,13309.629534661663,nan,nan,4804,0.059322033898305086,knn
4805,1409.04508162406,736.9299926757809,1409.0336017199,1409.0506888535501,734.903930664062,739.843872070312,32,13124.357809867772,nan,nan,4805,0.0423728813559322,knn
4806,1409.5443892725,737.4166870117191,1409.53163743647,1409.55250995077,735.2269897460941,740.507690429688,29,10902.084239277692,nan,nan,4806,0.025423728813559324,knn
4807,1410.0364112216,738.3232421875,1410.0315172493802,1410.04608218332,736.304443359375,741.1625366210941,21,6065.749291879283,nan,nan,4807,0.025423728813559324,knn
4808,1410.54555864011,737.4226684570309,1410.5342192152802,1410.55514077202,735.992065429688,741.1625366210941,19,5317.682430899886,nan,nan,4808,0.0423728813559322,knn
4809,1415.54642252892,735.690185546875,1415.5410788102802,1415.55503999556,734.8375854492191,737.897827148438,14,4328.52723098598,nan,nan,4809,0.0847457627118644,knn
4810,1416.54045399857,736.4312133789059,1416.5331883582,1416.5519440307598,734.7278442382809,739.843872070312,23,6405.04172421031,nan,nan,4810,0.0423728813559322,knn
4811,1417.03391924455,736.93408203125,1417.02161489571,1417.0513085402,735.816650390625,739.843872070312,17,4107.308717449653,nan,nan,4811,0.025423728813559324,knn
4812,1417.5372715329502,737.4241333007809,1417.52912499493,1417.64996120415,736.4974975585941,741.1625366210941,17,4802.095753919833,nan,nan,4812,0.025423728813559324,knn
4813,1418.5420476329998,735.690185546875,1418.53664338168,1418.5475249098802,733.3042602539059,739.1724243164059,26,8614.803018794695,nan,nan,4813,0.05084745762711865,knn
4814,1419.53323842613,737.3629760742191,1419.52230048917,1419.54125272047,733.7803344726559,739.843872070312,38,17407.433590542514,nan,nan,4814,0.025423728813559324,knn
4815,1420.52949220873,737.965789794922,1420.51967492475,1420.5398565273902,733.7803344726559,741.811157226562,36,14043.915767778572,nan,nan,4815,0.01694915254237288,knn
4816,1421.52545436169,738.903198242188,1421.5164609515198,1421.53477142433,737.813354492188,742.452270507812,17,6232.071133008563,nan,nan,4816,0.01694915254237288,knn
4817,1424.02109920678,735.397094726562,1423.96645176345,1424.0260279790198,733.8598022460941,737.4707641601559,21,6165.867930245829,nan,nan,4817,0.13559322033898305,knn
4818,1424.51782033888,735.997406005859,1424.50792302133,1424.52674297032,734.5089721679691,739.1724243164059,28,8719.170888232029,nan,nan,4818,0.025423728813559324,knn
4819,1425.0149842825501,736.8750610351559,1425.00090253406,1425.02284269194,735.0049438476559,739.843872070312,28,7821.13692077852,nan,nan,4819,0.025423728813559324,knn
4820,1425.5136063024202,737.4049682617191,1425.50410353012,1425.5208632553101,735.7271118164059,741.1625366210941,24,6512.0829868951805,nan,nan,4820,0.03389830508474576,knn
